3.09;-74.341
3.067;-74.386
3.043;-74.432
3.018;-74.477
2.992;-74.521
2.966;-74.566
2.939;-74.609
2.911;-74.652
2.882;-74.695
2.853;-74.737
2.822;-74.778
2.79;-74.818
2.758;-74.858
2.724;-74.897
2.689;-74.935
2.653;-74.971
2.616;-75.007
2.579;-75.042
2.54;-75.076
2.5;-75.108
2.46;-75.14
2.418;-75.17
2.376;-75.199
2.333;-75.228
2.289;-75.255
2.245;-75.28
2.2;-75.305
2.154;-75.329
2.108;-75.351
2.061;-75.373
2.014;-75.393
1.967;-75.412
1.919;-75.431
1.87;-75.448
1.822;-75.464
1.773;-75.48
1.723;-75.495
1.674;-75.508
1.624;-75.521
1.574;-75.534
1.524;-75.545
1.474;-75.556
1.221;-75.6
1.043;-75.624
0.864;-75.642
0.659;-75.658
0.454;-75.67
-0.059;-75.687
-0.624;-75.695
-1.395;-75.699
-1.498;-75.699
-1.6;-75.699
-1.703;-75.699
-1.806;-75.699
-1.96;-75.7
-2.114;-75.7
-2.268;-75.7
-2.474;-75.7
-2.73;-75.7
-3.09;-75.7
-3.655;-75.7
-4.888;-75.7
-6.018;-75.7
-6.069;-75.703
-6.12;-75.71
-6.17;-75.723
-6.218;-75.741
-6.264;-75.763
-6.308;-75.79
-6.35;-75.819
-6.39;-75.852
-6.426;-75.888
-6.461;-75.926
-6.493;-75.966
-6.523;-76.008
-6.551;-76.051
-6.577;-76.096
-6.601;-76.141
-6.623;-76.187
-6.643;-76.235
-6.662;-76.282
-6.679;-76.331
-6.695;-76.38
-6.709;-76.429
-6.723;-76.479
-6.735;-76.528
-6.746;-76.579
-6.756;-76.629
-6.766;-76.679
-6.774;-76.73
-6.782;-76.781
-6.813;-77.036
-6.827;-77.215
-6.837;-77.395
-6.852;-77.805
-6.86;-78.37
-6.863;-79.089
-6.863;-79.192
-6.863;-79.295
-6.863;-79.398
-6.863;-79.5
-6.864;-79.654
-6.864;-79.809
-6.864;-80.014
-6.864;-80.271
-6.864;-80.63
-6.864;-81.144
-6.864;-82.274
-6.864;-87.976
-6.862;-88.027
-6.855;-88.078
-6.843;-88.128
-6.827;-88.177
-6.806;-88.224
-6.782;-88.269
-6.754;-88.312
-6.722;-88.353
-6.688;-88.391
-6.651;-88.427
-6.612;-88.461
-6.572;-88.492
-6.53;-88.522
-6.486;-88.549
-6.441;-88.574
-6.396;-88.598
-6.349;-88.619
-6.302;-88.639
-6.254;-88.658
-6.205;-88.675
-6.157;-88.691
-6.107;-88.705
-6.058;-88.719
-6.008;-88.731
-5.958;-88.742
-5.907;-88.752
-5.857;-88.762
-5.806;-88.771
-5.756;-88.779
-5.501;-88.81
-5.321;-88.824
-5.142;-88.835
-4.68;-88.851
-4.166;-88.859
-3.396;-88.863
-3.293;-88.863
-3.19;-88.863
-3.088;-88.863
-2.985;-88.863
-2.831;-88.864
-2.677;-88.864
-2.471;-88.864
-2.214;-88.864
-1.906;-88.864
-1.752;-88.864
-1.187;-88.864
0.097;-88.864
4.977;-88.864
5.029;-88.862
5.079;-88.855
5.129;-88.843
5.178;-88.827
5.225;-88.806
5.27;-88.781
5.313;-88.753
5.354;-88.721
5.392;-88.687
5.428;-88.65
5.461;-88.611
5.493;-88.571
5.522;-88.529
5.549;-88.485
5.575;-88.44
5.598;-88.394
5.62;-88.348
5.64;-88.301
5.658;-88.253
5.675;-88.204
5.691;-88.155
5.705;-88.106
5.719;-88.056
5.731;-88.007
5.742;-87.956
5.753;-87.906
5.762;-87.856
5.771;-87.805
5.779;-87.754
5.81;-87.499
5.825;-87.32
5.835;-87.141
5.85;-86.73
5.859;-86.165
5.863;-85.395
5.863;-85.292
5.863;-85.189
5.863;-85.086
5.864;-84.984
5.864;-84.829
5.864;-84.675
5.864;-84.47
5.864;-84.213
5.864;-83.905
5.864;-83.443
5.864;-82.569
5.864;-76.765
5.864;-76.662
5.866;-76.251
5.874;-75.943
5.883;-75.763
5.897;-75.584
5.927;-75.312
5.97;-75.041
6.023;-74.773
6.077;-74.548
6.137;-74.325
6.211;-74.078
6.29;-73.834
6.46;-73.349
6.677;-72.772
6.976;-72.007
7.071;-71.768
7.109;-71.673
7.147;-71.577
7.185;-71.482
7.223;-71.386
7.261;-71.291
7.318;-71.148
7.356;-71.052
7.548;-70.576
7.745;-70.102
7.765;-70.054
7.785;-70.007
7.825;-69.912
7.885;-69.77
8.21;-68.988
8.531;-68.203
8.627;-67.965
8.666;-67.87
8.704;-67.774
8.742;-67.679
8.781;-67.584
8.819;-67.488
8.857;-67.393
8.915;-67.25
8.972;-67.107
9.029;-66.964
9.106;-66.773
9.201;-66.535
9.316;-66.249
9.468;-65.867
9.678;-65.342
10.117;-64.245
15.325;-51.225
15.458;-50.891
15.547;-50.65
15.627;-50.406
15.695;-50.158
15.749;-49.907
15.78;-49.73
15.805;-49.552
15.828;-49.348
15.846;-49.143
15.861;-48.912
15.872;-48.682
15.888;-48.117
15.893;-47.757
15.877;-47.398
15.869;-46.936
15.865;-46.217
15.865;-46.165
15.865;-46.063
15.864;-45.96
15.864;-45.857
15.864;-45.703
15.864;-45.549
15.864;-45.343
15.864;-45.087
15.864;-44.676
15.864;-43.7
15.864;-42.004
15.862;-41.953
15.856;-41.902
15.844;-41.852
15.828;-41.803
15.817;-41.78
15.794;-41.734
15.761;-41.694
15.721;-41.663
15.674;-41.641
15.624;-41.63
15.573;-41.63
15.523;-41.641
15.476;-41.663
15.436;-41.694
15.403;-41.734
15.38;-41.78
15.359;-41.827
15.34;-41.875
15.323;-41.923
15.307;-41.972
15.292;-42.021
15.279;-42.07
15.266;-42.12
15.255;-42.17
15.245;-42.221
15.235;-42.271
15.226;-42.322
15.218;-42.373
15.211;-42.423
15.183;-42.679
15.161;-43.038
15.147;-43.5
15.139;-44.116
15.137;-44.681
15.137;-44.784
15.137;-44.887
15.137;-44.989
15.137;-45.092
15.136;-45.246
15.136;-45.4
15.136;-45.606
15.136;-45.863
15.136;-46.171
15.136;-46.633
15.136;-47.506
15.136;-48.277
15.135;-48.688
15.128;-48.996
15.11;-49.304
15.093;-49.483
15.07;-49.661
15.021;-49.939
14.958;-50.215
14.904;-50.413
14.844;-50.609
14.769;-50.828
14.689;-51.045
14.604;-51.26
14.516;-51.473
14.288;-51.99
14.008;-52.597
13.678;-53.293
13.634;-53.386
13.589;-53.478
13.545;-53.571
13.501;-53.664
13.456;-53.756
13.39;-53.895
13.323;-54.034
13.257;-54.173
13.168;-54.359
13.057;-54.59
12.901;-54.914
12.679;-55.377
12.279;-56.211
3.81;-73.855
3.765;-73.948
3.608;-74.271
3.585;-74.317
3.453;-74.563
3.383;-74.682
3.308;-74.798
3.215;-74.929
3.115;-75.055
3.02;-75.161
2.92;-75.262
2.813;-75.357
2.672;-75.468
2.523;-75.568
2.367;-75.658
2.205;-75.737
2.039;-75.806
1.87;-75.865
1.698;-75.916
1.542;-75.954
1.384;-75.987
1.219;-76.015
1.052;-76.039
0.874;-76.06
0.695;-76.076
0.465;-76.093
0.234;-76.105
-0.28;-76.122
-0.947;-76.131
-1.718;-76.135
-1.82;-76.135
-1.923;-76.135
-2.026;-76.135
-2.129;-76.135
-2.283;-76.135
-2.437;-76.136
-2.591;-76.136
-2.796;-76.136
-3.053;-76.136
-3.362;-76.136
-3.824;-76.136
-4.029;-76.136
-4.081;-76.136
-4.44;-76.117
-4.851;-76.107
-5.467;-76.102
-5.518;-76.102
-5.57;-76.101
-5.621;-76.104
-5.672;-76.111
-5.722;-76.122
-5.771;-76.138
-5.818;-76.159
-5.863;-76.183
-5.906;-76.211
-5.947;-76.242
-5.985;-76.276
-6.022;-76.313
-6.055;-76.351
-6.087;-76.392
-6.117;-76.434
-6.144;-76.477
-6.17;-76.522
-6.193;-76.567
-6.215;-76.614
-6.236;-76.661
-6.254;-76.709
-6.272;-76.757
-6.287;-76.806
-6.302;-76.855
-6.316;-76.905
-6.328;-76.955
-6.34;-77.005
-6.35;-77.055
-6.36;-77.105
-6.369;-77.156
-6.377;-77.207
-6.408;-77.462
-6.423;-77.641
-6.434;-77.82
-6.45;-78.231
-6.459;-78.796
-6.463;-79.566
-6.463;-79.618
-6.463;-79.721
-6.463;-79.823
-6.463;-79.926
-6.463;-80.029
-6.464;-80.183
-6.464;-80.337
-6.464;-80.542
-6.464;-80.799
-6.464;-81.107
-6.464;-81.57
-6.464;-82.443
-6.464;-87.477
-6.464;-87.529
-6.463;-87.58
-6.457;-87.631
-6.448;-87.681
-6.434;-87.731
-6.416;-87.779
-6.393;-87.825
-6.367;-87.869
-6.338;-87.912
-6.306;-87.951
-6.271;-87.989
-6.233;-88.025
-6.194;-88.058
-6.153;-88.089
-6.111;-88.118
-6.067;-88.145
-6.022;-88.17
-5.976;-88.193
-5.93;-88.215
-5.883;-88.235
-5.835;-88.253
-5.786;-88.27
-5.737;-88.286
-5.688;-88.301
-5.638;-88.314
-5.589;-88.326
-5.538;-88.338
-5.488;-88.348
-5.438;-88.358
-5.387;-88.367
-5.336;-88.375
-5.082;-88.406
-4.902;-88.422
-4.723;-88.433
-4.312;-88.449
-3.747;-88.458
-2.977;-88.463
-2.926;-88.463
-2.823;-88.463
-2.72;-88.463
-2.617;-88.463
-2.515;-88.463
-2.36;-88.464
-2.206;-88.464
-2.052;-88.464
